,Title,time_stamp,pm2.5_atm_a
1724,Οι μαθητές του Πρότυπου Λυκείου Πατρών έγιναν δημοσιογράφοι για το περιβάλλον,2023-04-05 21:00:00,17.91
1725,Οι μαθητές του Πρότυπου Λυκείου Πατρών έγιναν δημοσιογράφοι για το περιβάλλον,2023-04-05 22:00:00,55.075
1726,Οι μαθητές του Πρότυπου Λυκείου Πατρών έγιναν δημοσιογράφοι για το περιβάλλον,2023-04-05 23:00:00,31.02
1727,Οι μαθητές του Πρότυπου Λυκείου Πατρών έγιναν δημοσιογράφοι για το περιβάλλον,2023-04-05 00:00:00,68.32
1728,Οι μαθητές του Πρότυπου Λυκείου Πατρών έγιναν δημοσιογράφοι για το περιβάλλον,2023-04-05 01:00:00,96.576
1729,Οι μαθητές του Πρότυπου Λυκείου Πατρών έγιναν δημοσιογράφοι για το περιβάλλον,2023-04-05 02:00:00,155.529
1730,Οι μαθητές του Πρότυπου Λυκείου Πατρών έγιναν δημοσιογράφοι για το περιβάλλον,2023-04-05 03:00:00,152.493
1731,Οι μαθητές του Πρότυπου Λυκείου Πατρών έγιναν δημοσιογράφοι για το περιβάλλον,2023-04-05 04:00:00,155.949
1732,Οι μαθητές του Πρότυπου Λυκείου Πατρών έγιναν δημοσιογράφοι για το περιβάλλον,2023-04-05 05:00:00,151.145
1733,Οι μαθητές του Πρότυπου Λυκείου Πατρών έγιναν δημοσιογράφοι για το περιβάλλον,2023-04-05 06:00:00,17.806
1734,Οι μαθητές του Πρότυπου Λυκείου Πατρών έγιναν δημοσιογράφοι για το περιβάλλον,2023-04-05 07:00:00,16.392
1735,Οι μαθητές του Πρότυπου Λυκείου Πατρών έγιναν δημοσιογράφοι για το περιβάλλον,2023-04-05 08:00:00,8.823
1736,Οι μαθητές του Πρότυπου Λυκείου Πατρών έγιναν δημοσιογράφοι για το περιβάλλον,2023-04-05 09:00:00,13.46
1737,Οι μαθητές του Πρότυπου Λυκείου Πατρών έγιναν δημοσιογράφοι για το περιβάλλον,2023-04-05 10:00:00,3.374
1738,Οι μαθητές του Πρότυπου Λυκείου Πατρών έγιναν δημοσιογράφοι για το περιβάλλον,2023-04-05 11:00:00,3.21
1739,Οι μαθητές του Πρότυπου Λυκείου Πατρών έγιναν δημοσιογράφοι για το περιβάλλον,2023-04-05 12:00:00,2.98
1740,Οι μαθητές του Πρότυπου Λυκείου Πατρών έγιναν δημοσιογράφοι για το περιβάλλον,2023-04-05 13:00:00,4.123
1741,Οι μαθητές του Πρότυπου Λυκείου Πατρών έγιναν δημοσιογράφοι για το περιβάλλον,2023-04-05 14:00:00,3.111
1742,Οι μαθητές του Πρότυπου Λυκείου Πατρών έγιναν δημοσιογράφοι για το περιβάλλον,2023-04-05 15:00:00,2.925
1743,Οι μαθητές του Πρότυπου Λυκείου Πατρών έγιναν δημοσιογράφοι για το περιβάλλον,2023-04-05 16:00:00,7.233
1744,Οι μαθητές του Πρότυπου Λυκείου Πατρών έγιναν δημοσιογράφοι για το περιβάλλον,2023-04-05 17:00:00,17.901
1745,Οι μαθητές του Πρότυπου Λυκείου Πατρών έγιναν δημοσιογράφοι για το περιβάλλον,2023-04-05 18:00:00,25.019
1746,Οι μαθητές του Πρότυπου Λυκείου Πατρών έγιναν δημοσιογράφοι για το περιβάλλον,2023-04-05 19:00:00,22.179
1747,Οι μαθητές του Πρότυπου Λυκείου Πατρών έγιναν δημοσιογράφοι για το περιβάλλον,2023-04-05 20:00:00,18.636
1748,Οι μαθητές του Πρότυπου Λυκείου Πατρών έγιναν δημοσιογράφοι για το περιβάλλον,2023-04-05 21:00:00,17.91
1749,Οι μαθητές του Πρότυπου Λυκείου Πατρών έγιναν δημοσιογράφοι για το περιβάλλον,2023-04-05 22:00:00,55.075
1750,Οι μαθητές του Πρότυπου Λυκείου Πατρών έγιναν δημοσιογράφοι για το περιβάλλον,2023-04-05 23:00:00,31.02
1751,Πάτρα- Τροχαίο: Το τραγικό παιχνίδι της μοίρας πίσω από τον θάνατο του 20χρονου οδηγού μηχανής,2023-05-25 00:00:00,7.078
1752,Πάτρα- Τροχαίο: Το τραγικό παιχνίδι της μοίρας πίσω από τον θάνατο του 20χρονου οδηγού μηχανής,2023-05-25 01:00:00,7.075
1753,Πάτρα- Τροχαίο: Το τραγικό παιχνίδι της μοίρας πίσω από τον θάνατο του 20χρονου οδηγού μηχανής,2023-05-25 02:00:00,6.312
1754,Πάτρα- Τροχαίο: Το τραγικό παιχνίδι της μοίρας πίσω από τον θάνατο του 20χρονου οδηγού μηχανής,2023-05-25 03:00:00,8.653
1755,Πάτρα- Τροχαίο: Το τραγικό παιχνίδι της μοίρας πίσω από τον θάνατο του 20χρονου οδηγού μηχανής,2023-05-25 04:00:00,10.019
1756,Πάτρα- Τροχαίο: Το τραγικό παιχνίδι της μοίρας πίσω από τον θάνατο του 20χρονου οδηγού μηχανής,2023-05-25 05:00:00,10.404
1757,Πάτρα- Τροχαίο: Το τραγικό παιχνίδι της μοίρας πίσω από τον θάνατο του 20χρονου οδηγού μηχανής,2023-05-25 06:00:00,9.365
1758,Πάτρα- Τροχαίο: Το τραγικό παιχνίδι της μοίρας πίσω από τον θάνατο του 20χρονου οδηγού μηχανής,2023-05-25 07:00:00,9.181
1759,Πάτρα- Τροχαίο: Το τραγικό παιχνίδι της μοίρας πίσω από τον θάνατο του 20χρονου οδηγού μηχανής,2023-05-25 08:00:00,9.192
1760,Πάτρα- Τροχαίο: Το τραγικό παιχνίδι της μοίρας πίσω από τον θάνατο του 20χρονου οδηγού μηχανής,2023-05-25 09:00:00,8.691
1761,Πάτρα- Τροχαίο: Το τραγικό παιχνίδι της μοίρας πίσω από τον θάνατο του 20χρονου οδηγού μηχανής,2023-05-25 10:00:00,9.074
1762,Πάτρα- Τροχαίο: Το τραγικό παιχνίδι της μοίρας πίσω από τον θάνατο του 20χρονου οδηγού μηχανής,2023-05-25 11:00:00,8.778
1763,Πάτρα- Τροχαίο: Το τραγικό παιχνίδι της μοίρας πίσω από τον θάνατο του 20χρονου οδηγού μηχανής,2023-05-25 12:00:00,8.403
1764,Πάτρα- Τροχαίο: Το τραγικό παιχνίδι της μοίρας πίσω από τον θάνατο του 20χρονου οδηγού μηχανής,2023-05-25 13:00:00,7.501
1765,Πάτρα- Τροχαίο: Το τραγικό παιχνίδι της μοίρας πίσω από τον θάνατο του 20χρονου οδηγού μηχανής,2023-05-25 14:00:00,8.021
1766,Πάτρα- Τροχαίο: Το τραγικό παιχνίδι της μοίρας πίσω από τον θάνατο του 20χρονου οδηγού μηχανής,2023-05-25 15:00:00,7.18
1767,Πάτρα- Τροχαίο: Το τραγικό παιχνίδι της μοίρας πίσω από τον θάνατο του 20χρονου οδηγού μηχανής,2023-05-25 16:00:00,6.58
1768,Πάτρα- Τροχαίο: Το τραγικό παιχνίδι της μοίρας πίσω από τον θάνατο του 20χρονου οδηγού μηχανής,2023-05-25 17:00:00,7.876
1769,Πάτρα- Τροχαίο: Το τραγικό παιχνίδι της μοίρας πίσω από τον θάνατο του 20χρονου οδηγού μηχανής,2023-05-25 18:00:00,9.691
1770,Πάτρα- Τροχαίο: Το τραγικό παιχνίδι της μοίρας πίσω από τον θάνατο του 20χρονου οδηγού μηχανής,2023-05-25 19:00:00,9.032
1771,Πάτρα- Τροχαίο: Το τραγικό παιχνίδι της μοίρας πίσω από τον θάνατο του 20χρονου οδηγού μηχανής,2023-05-25 20:00:00,8.428
1772,Πάτρα- Τροχαίο: Το τραγικό παιχνίδι της μοίρας πίσω από τον θάνατο του 20χρονου οδηγού μηχανής,2023-05-25 21:00:00,8.357
1773,Πάτρα- Τροχαίο: Το τραγικό παιχνίδι της μοίρας πίσω από τον θάνατο του 20χρονου οδηγού μηχανής,2023-05-25 22:00:00,8.858
1774,Πάτρα- Τροχαίο: Το τραγικό παιχνίδι της μοίρας πίσω από τον θάνατο του 20χρονου οδηγού μηχανής,2023-05-25 23:00:00,9.056
1775,Νέα τραγωδία χτύπησε την Πάτρα - Νεκρός σε τροχαίο στη μίνι περιμετρική 25χρονος,2023-03-16 00:00:00,21.11
1776,Νέα τραγωδία χτύπησε την Πάτρα - Νεκρός σε τροχαίο στη μίνι περιμετρική 25χρονος,2023-03-16 01:00:00,4.743
1777,Νέα τραγωδία χτύπησε την Πάτρα - Νεκρός σε τροχαίο στη μίνι περιμετρική 25χρονος,2023-03-16 02:00:00,2.482
1778,Νέα τραγωδία χτύπησε την Πάτρα - Νεκρός σε τροχαίο στη μίνι περιμετρική 25χρονος,2023-03-16 03:00:00,2.835
1779,Νέα τραγωδία χτύπησε την Πάτρα - Νεκρός σε τροχαίο στη μίνι περιμετρική 25χρονος,2023-03-16 04:00:00,8.421
1780,Νέα τραγωδία χτύπησε την Πάτρα - Νεκρός σε τροχαίο στη μίνι περιμετρική 25χρονος,2023-03-16 05:00:00,2.523
1781,Νέα τραγωδία χτύπησε την Πάτρα - Νεκρός σε τροχαίο στη μίνι περιμετρική 25χρονος,2023-03-16 06:00:00,5.274
1782,Νέα τραγωδία χτύπησε την Πάτρα - Νεκρός σε τροχαίο στη μίνι περιμετρική 25χρονος,2023-03-16 07:00:00,1.083
1783,Νέα τραγωδία χτύπησε την Πάτρα - Νεκρός σε τροχαίο στη μίνι περιμετρική 25χρονος,2023-03-16 08:00:00,7.4
1784,Νέα τραγωδία χτύπησε την Πάτρα - Νεκρός σε τροχαίο στη μίνι περιμετρική 25χρονος,2023-03-16 09:00:00,42.208
1785,Νέα τραγωδία χτύπησε την Πάτρα - Νεκρός σε τροχαίο στη μίνι περιμετρική 25χρονος,2023-03-16 10:00:00,36.229
1786,Νέα τραγωδία χτύπησε την Πάτρα - Νεκρός σε τροχαίο στη μίνι περιμετρική 25χρονος,2023-03-16 11:00:00,1.882
1787,Νέα τραγωδία χτύπησε την Πάτρα - Νεκρός σε τροχαίο στη μίνι περιμετρική 25χρονος,2023-03-16 12:00:00,1.194
1788,Νέα τραγωδία χτύπησε την Πάτρα - Νεκρός σε τροχαίο στη μίνι περιμετρική 25χρονος,2023-03-16 13:00:00,1.571
1789,Νέα τραγωδία χτύπησε την Πάτρα - Νεκρός σε τροχαίο στη μίνι περιμετρική 25χρονος,2023-03-16 14:00:00,2.946
1790,Νέα τραγωδία χτύπησε την Πάτρα - Νεκρός σε τροχαίο στη μίνι περιμετρική 25χρονος,2023-03-16 15:00:00,7.372
1791,Νέα τραγωδία χτύπησε την Πάτρα - Νεκρός σε τροχαίο στη μίνι περιμετρική 25χρονος,2023-03-16 16:00:00,12.21
1792,Νέα τραγωδία χτύπησε την Πάτρα - Νεκρός σε τροχαίο στη μίνι περιμετρική 25χρονος,2023-03-16 17:00:00,27.302
1793,Νέα τραγωδία χτύπησε την Πάτρα - Νεκρός σε τροχαίο στη μίνι περιμετρική 25χρονος,2023-03-16 18:00:00,30.329
1794,Νέα τραγωδία χτύπησε την Πάτρα - Νεκρός σε τροχαίο στη μίνι περιμετρική 25χρονος,2023-03-16 19:00:00,36.337
1795,Νέα τραγωδία χτύπησε την Πάτρα - Νεκρός σε τροχαίο στη μίνι περιμετρική 25χρονος,2023-03-16 20:00:00,38.079
1796,Νέα τραγωδία χτύπησε την Πάτρα - Νεκρός σε τροχαίο στη μίνι περιμετρική 25χρονος,2023-03-16 21:00:00,22.36
1797,Νέα τραγωδία χτύπησε την Πάτρα - Νεκρός σε τροχαίο στη μίνι περιμετρική 25χρονος,2023-03-16 22:00:00,32.325
1798,Νέα τραγωδία χτύπησε την Πάτρα - Νεκρός σε τροχαίο στη μίνι περιμετρική 25χρονος,2023-03-16 23:00:00,60.853
1799, Προμηθέας: “Λιοντάρι” στο Λονδίνο,2023-03-16 00:00:00,21.11
1800, Προμηθέας: “Λιοντάρι” στο Λονδίνο,2023-03-16 01:00:00,4.743
1801, Προμηθέας: “Λιοντάρι” στο Λονδίνο,2023-03-16 02:00:00,2.482
1802, Προμηθέας: “Λιοντάρι” στο Λονδίνο,2023-03-16 03:00:00,2.835
1803, Προμηθέας: “Λιοντάρι” στο Λονδίνο,2023-03-16 04:00:00,8.421
1804, Προμηθέας: “Λιοντάρι” στο Λονδίνο,2023-03-16 05:00:00,2.523
1805, Προμηθέας: “Λιοντάρι” στο Λονδίνο,2023-03-16 06:00:00,5.274
1806, Προμηθέας: “Λιοντάρι” στο Λονδίνο,2023-03-16 07:00:00,1.083
1807, Προμηθέας: “Λιοντάρι” στο Λονδίνο,2023-03-16 08:00:00,7.4
1808, Προμηθέας: “Λιοντάρι” στο Λονδίνο,2023-03-16 09:00:00,42.208
1809, Προμηθέας: “Λιοντάρι” στο Λονδίνο,2023-03-16 10:00:00,36.229
1810, Προμηθέας: “Λιοντάρι” στο Λονδίνο,2023-03-16 11:00:00,1.882
1811, Προμηθέας: “Λιοντάρι” στο Λονδίνο,2023-03-16 12:00:00,1.194
1812, Προμηθέας: “Λιοντάρι” στο Λονδίνο,2023-03-16 13:00:00,1.571
1813, Προμηθέας: “Λιοντάρι” στο Λονδίνο,2023-03-16 14:00:00,2.946
1814, Προμηθέας: “Λιοντάρι” στο Λονδίνο,2023-03-16 15:00:00,7.372
1815, Προμηθέας: “Λιοντάρι” στο Λονδίνο,2023-03-16 16:00:00,12.21
1816, Προμηθέας: “Λιοντάρι” στο Λονδίνο,2023-03-16 17:00:00,27.302
1817, Προμηθέας: “Λιοντάρι” στο Λονδίνο,2023-03-16 18:00:00,30.329
1818, Προμηθέας: “Λιοντάρι” στο Λονδίνο,2023-03-16 19:00:00,36.337
1819, Προμηθέας: “Λιοντάρι” στο Λονδίνο,2023-03-16 20:00:00,38.079
1820, Προμηθέας: “Λιοντάρι” στο Λονδίνο,2023-03-16 21:00:00,22.36
1821, Προμηθέας: “Λιοντάρι” στο Λονδίνο,2023-03-16 22:00:00,32.325
1822, Προμηθέας: “Λιοντάρι” στο Λονδίνο,2023-03-16 23:00:00,60.853
1823,"Πάτρα: Στους δρόμους και πάλι εργαζόμενοι, φοιτητές και μαθητές για την τραγωδία στα Τέμπη- ΦΩΤΟ& ΒΙΝΤΕΟ",2023-03-16 00:00:00,21.11
1824,"Πάτρα: Στους δρόμους και πάλι εργαζόμενοι, φοιτητές και μαθητές για την τραγωδία στα Τέμπη- ΦΩΤΟ& ΒΙΝΤΕΟ",2023-03-16 01:00:00,4.743
1825,"Πάτρα: Στους δρόμους και πάλι εργαζόμενοι, φοιτητές και μαθητές για την τραγωδία στα Τέμπη- ΦΩΤΟ& ΒΙΝΤΕΟ",2023-03-16 02:00:00,2.482
1826,"Πάτρα: Στους δρόμους και πάλι εργαζόμενοι, φοιτητές και μαθητές για την τραγωδία στα Τέμπη- ΦΩΤΟ& ΒΙΝΤΕΟ",2023-03-16 03:00:00,2.835
1827,"Πάτρα: Στους δρόμους και πάλι εργαζόμενοι, φοιτητές και μαθητές για την τραγωδία στα Τέμπη- ΦΩΤΟ& ΒΙΝΤΕΟ",2023-03-16 04:00:00,8.421
1828,"Πάτρα: Στους δρόμους και πάλι εργαζόμενοι, φοιτητές και μαθητές για την τραγωδία στα Τέμπη- ΦΩΤΟ& ΒΙΝΤΕΟ",2023-03-16 05:00:00,2.523
1829,"Πάτρα: Στους δρόμους και πάλι εργαζόμενοι, φοιτητές και μαθητές για την τραγωδία στα Τέμπη- ΦΩΤΟ& ΒΙΝΤΕΟ",2023-03-16 06:00:00,5.274
1830,"Πάτρα: Στους δρόμους και πάλι εργαζόμενοι, φοιτητές και μαθητές για την τραγωδία στα Τέμπη- ΦΩΤΟ& ΒΙΝΤΕΟ",2023-03-16 07:00:00,1.083
1831,"Πάτρα: Στους δρόμους και πάλι εργαζόμενοι, φοιτητές και μαθητές για την τραγωδία στα Τέμπη- ΦΩΤΟ& ΒΙΝΤΕΟ",2023-03-16 08:00:00,7.4
1832,"Πάτρα: Στους δρόμους και πάλι εργαζόμενοι, φοιτητές και μαθητές για την τραγωδία στα Τέμπη- ΦΩΤΟ& ΒΙΝΤΕΟ",2023-03-16 09:00:00,42.208
1833,"Πάτρα: Στους δρόμους και πάλι εργαζόμενοι, φοιτητές και μαθητές για την τραγωδία στα Τέμπη- ΦΩΤΟ& ΒΙΝΤΕΟ",2023-03-16 10:00:00,36.229
1834,"Πάτρα: Στους δρόμους και πάλι εργαζόμενοι, φοιτητές και μαθητές για την τραγωδία στα Τέμπη- ΦΩΤΟ& ΒΙΝΤΕΟ",2023-03-16 11:00:00,1.882
1835,"Πάτρα: Στους δρόμους και πάλι εργαζόμενοι, φοιτητές και μαθητές για την τραγωδία στα Τέμπη- ΦΩΤΟ& ΒΙΝΤΕΟ",2023-03-16 12:00:00,1.194
1836,"Πάτρα: Στους δρόμους και πάλι εργαζόμενοι, φοιτητές και μαθητές για την τραγωδία στα Τέμπη- ΦΩΤΟ& ΒΙΝΤΕΟ",2023-03-16 13:00:00,1.571
1837,"Πάτρα: Στους δρόμους και πάλι εργαζόμενοι, φοιτητές και μαθητές για την τραγωδία στα Τέμπη- ΦΩΤΟ& ΒΙΝΤΕΟ",2023-03-16 14:00:00,2.946
1838,"Πάτρα: Στους δρόμους και πάλι εργαζόμενοι, φοιτητές και μαθητές για την τραγωδία στα Τέμπη- ΦΩΤΟ& ΒΙΝΤΕΟ",2023-03-16 15:00:00,7.372
1839,"Πάτρα: Στους δρόμους και πάλι εργαζόμενοι, φοιτητές και μαθητές για την τραγωδία στα Τέμπη- ΦΩΤΟ& ΒΙΝΤΕΟ",2023-03-16 16:00:00,12.21
1840,"Πάτρα: Στους δρόμους και πάλι εργαζόμενοι, φοιτητές και μαθητές για την τραγωδία στα Τέμπη- ΦΩΤΟ& ΒΙΝΤΕΟ",2023-03-16 17:00:00,27.302
1841,"Πάτρα: Στους δρόμους και πάλι εργαζόμενοι, φοιτητές και μαθητές για την τραγωδία στα Τέμπη- ΦΩΤΟ& ΒΙΝΤΕΟ",2023-03-16 18:00:00,30.329
1842,"Πάτρα: Στους δρόμους και πάλι εργαζόμενοι, φοιτητές και μαθητές για την τραγωδία στα Τέμπη- ΦΩΤΟ& ΒΙΝΤΕΟ",2023-03-16 19:00:00,36.337
1843,"Πάτρα: Στους δρόμους και πάλι εργαζόμενοι, φοιτητές και μαθητές για την τραγωδία στα Τέμπη- ΦΩΤΟ& ΒΙΝΤΕΟ",2023-03-16 20:00:00,38.079
1844,"Πάτρα: Στους δρόμους και πάλι εργαζόμενοι, φοιτητές και μαθητές για την τραγωδία στα Τέμπη- ΦΩΤΟ& ΒΙΝΤΕΟ",2023-03-16 21:00:00,22.36
1845,"Πάτρα: Στους δρόμους και πάλι εργαζόμενοι, φοιτητές και μαθητές για την τραγωδία στα Τέμπη- ΦΩΤΟ& ΒΙΝΤΕΟ",2023-03-16 22:00:00,32.325
1846,"Πάτρα: Στους δρόμους και πάλι εργαζόμενοι, φοιτητές και μαθητές για την τραγωδία στα Τέμπη- ΦΩΤΟ& ΒΙΝΤΕΟ",2023-03-16 23:00:00,60.853
1847,Πάτρα: Τροχαίο ΙΧ με δίκυκλο - Ένας τραυματίας,2023-05-28 00:00:00,5.894
1848,Πάτρα: Τροχαίο ΙΧ με δίκυκλο - Ένας τραυματίας,2023-05-28 01:00:00,5.953
1849,Πάτρα: Τροχαίο ΙΧ με δίκυκλο - Ένας τραυματίας,2023-05-28 02:00:00,5.962
1850,Πάτρα: Τροχαίο ΙΧ με δίκυκλο - Ένας τραυματίας,2023-05-28 03:00:00,6.519
1851,Πάτρα: Τροχαίο ΙΧ με δίκυκλο - Ένας τραυματίας,2023-05-28 04:00:00,7.937
1852,Πάτρα: Τροχαίο ΙΧ με δίκυκλο - Ένας τραυματίας,2023-05-28 05:00:00,7.404
1853,Πάτρα: Τροχαίο ΙΧ με δίκυκλο - Ένας τραυματίας,2023-05-28 06:00:00,7.28
1854,Πάτρα: Τροχαίο ΙΧ με δίκυκλο - Ένας τραυματίας,2023-05-28 07:00:00,7.341
1855,Πάτρα: Τροχαίο ΙΧ με δίκυκλο - Ένας τραυματίας,2023-05-28 08:00:00,7.108
1856,Πάτρα: Τροχαίο ΙΧ με δίκυκλο - Ένας τραυματίας,2023-05-28 09:00:00,6.486
1857,Πάτρα: Τροχαίο ΙΧ με δίκυκλο - Ένας τραυματίας,2023-05-28 10:00:00,7.275
1858,Πάτρα: Τροχαίο ΙΧ με δίκυκλο - Ένας τραυματίας,2023-05-28 11:00:00,5.86
1859,Πάτρα: Τροχαίο ΙΧ με δίκυκλο - Ένας τραυματίας,2023-05-28 12:00:00,5.954
1860,Πάτρα: Τροχαίο ΙΧ με δίκυκλο - Ένας τραυματίας,2023-05-28 13:00:00,5.916
1861,Πάτρα: Τροχαίο ΙΧ με δίκυκλο - Ένας τραυματίας,2023-05-28 14:00:00,6.147
1862,Πάτρα: Τροχαίο ΙΧ με δίκυκλο - Ένας τραυματίας,2023-05-28 15:00:00,6.154
1863,Πάτρα: Τροχαίο ΙΧ με δίκυκλο - Ένας τραυματίας,2023-05-28 16:00:00,6.603
1864,Πάτρα: Τροχαίο ΙΧ με δίκυκλο - Ένας τραυματίας,2023-05-28 17:00:00,4.569
1865,Πάτρα: Τροχαίο ΙΧ με δίκυκλο - Ένας τραυματίας,2023-05-28 18:00:00,3.294
1866,Πάτρα: Τροχαίο ΙΧ με δίκυκλο - Ένας τραυματίας,2023-05-28 19:00:00,2.62
1867,Πάτρα: Τροχαίο ΙΧ με δίκυκλο - Ένας τραυματίας,2023-05-28 20:00:00,9.652
1868,Πάτρα: Τροχαίο ΙΧ με δίκυκλο - Ένας τραυματίας,2023-05-28 21:00:00,7.16
1869,Πάτρα: Τροχαίο ΙΧ με δίκυκλο - Ένας τραυματίας,2023-05-28 22:00:00,6.196
1870,Πάτρα: Τροχαίο ΙΧ με δίκυκλο - Ένας τραυματίας,2023-05-28 23:00:00,8.201
1871,Πάτρα: Συνεχίζονται οι συναυλίες της ενότητας του Διεθνούς Φεστιβάλ “Jazz & More” ,2023-05-28 00:00:00,5.894
1872,Πάτρα: Συνεχίζονται οι συναυλίες της ενότητας του Διεθνούς Φεστιβάλ “Jazz & More” ,2023-05-28 01:00:00,5.953
1873,Πάτρα: Συνεχίζονται οι συναυλίες της ενότητας του Διεθνούς Φεστιβάλ “Jazz & More” ,2023-05-28 02:00:00,5.962
1874,Πάτρα: Συνεχίζονται οι συναυλίες της ενότητας του Διεθνούς Φεστιβάλ “Jazz & More” ,2023-05-28 03:00:00,6.519
1875,Πάτρα: Συνεχίζονται οι συναυλίες της ενότητας του Διεθνούς Φεστιβάλ “Jazz & More” ,2023-05-28 04:00:00,7.937
1876,Πάτρα: Συνεχίζονται οι συναυλίες της ενότητας του Διεθνούς Φεστιβάλ “Jazz & More” ,2023-05-28 05:00:00,7.404
1877,Πάτρα: Συνεχίζονται οι συναυλίες της ενότητας του Διεθνούς Φεστιβάλ “Jazz & More” ,2023-05-28 06:00:00,7.28
1878,Πάτρα: Συνεχίζονται οι συναυλίες της ενότητας του Διεθνούς Φεστιβάλ “Jazz & More” ,2023-05-28 07:00:00,7.341
1879,Πάτρα: Συνεχίζονται οι συναυλίες της ενότητας του Διεθνούς Φεστιβάλ “Jazz & More” ,2023-05-28 08:00:00,7.108
1880,Πάτρα: Συνεχίζονται οι συναυλίες της ενότητας του Διεθνούς Φεστιβάλ “Jazz & More” ,2023-05-28 09:00:00,6.486
1881,Πάτρα: Συνεχίζονται οι συναυλίες της ενότητας του Διεθνούς Φεστιβάλ “Jazz & More” ,2023-05-28 10:00:00,7.275
1882,Πάτρα: Συνεχίζονται οι συναυλίες της ενότητας του Διεθνούς Φεστιβάλ “Jazz & More” ,2023-05-28 11:00:00,5.86
1883,Πάτρα: Συνεχίζονται οι συναυλίες της ενότητας του Διεθνούς Φεστιβάλ “Jazz & More” ,2023-05-28 12:00:00,5.954
1884,Πάτρα: Συνεχίζονται οι συναυλίες της ενότητας του Διεθνούς Φεστιβάλ “Jazz & More” ,2023-05-28 13:00:00,5.916
1885,Πάτρα: Συνεχίζονται οι συναυλίες της ενότητας του Διεθνούς Φεστιβάλ “Jazz & More” ,2023-05-28 14:00:00,6.147
1886,Πάτρα: Συνεχίζονται οι συναυλίες της ενότητας του Διεθνούς Φεστιβάλ “Jazz & More” ,2023-05-28 15:00:00,6.154
1887,Πάτρα: Συνεχίζονται οι συναυλίες της ενότητας του Διεθνούς Φεστιβάλ “Jazz & More” ,2023-05-28 16:00:00,6.603
1888,Πάτρα: Συνεχίζονται οι συναυλίες της ενότητας του Διεθνούς Φεστιβάλ “Jazz & More” ,2023-05-28 17:00:00,4.569
1889,Πάτρα: Συνεχίζονται οι συναυλίες της ενότητας του Διεθνούς Φεστιβάλ “Jazz & More” ,2023-05-28 18:00:00,3.294
1890,Πάτρα: Συνεχίζονται οι συναυλίες της ενότητας του Διεθνούς Φεστιβάλ “Jazz & More” ,2023-05-28 19:00:00,2.62
1891,Πάτρα: Συνεχίζονται οι συναυλίες της ενότητας του Διεθνούς Φεστιβάλ “Jazz & More” ,2023-05-28 20:00:00,9.652
1892,Πάτρα: Συνεχίζονται οι συναυλίες της ενότητας του Διεθνούς Φεστιβάλ “Jazz & More” ,2023-05-28 21:00:00,7.16
1893,Πάτρα: Συνεχίζονται οι συναυλίες της ενότητας του Διεθνούς Φεστιβάλ “Jazz & More” ,2023-05-28 22:00:00,6.196
1894,Πάτρα: Συνεχίζονται οι συναυλίες της ενότητας του Διεθνούς Φεστιβάλ “Jazz & More” ,2023-05-28 23:00:00,8.201
1895,"Πάτρα: Κι άλλο τροχαίο στη μίνι περιμετρική- ""Καρφώθηκε"" σε στύλο",2023-04-06 00:00:00,59.582
1896,"Πάτρα: Κι άλλο τροχαίο στη μίνι περιμετρική- ""Καρφώθηκε"" σε στύλο",2023-04-06 01:00:00,88.461
1897,"Πάτρα: Κι άλλο τροχαίο στη μίνι περιμετρική- ""Καρφώθηκε"" σε στύλο",2023-04-06 02:00:00,104.181
1898,"Πάτρα: Κι άλλο τροχαίο στη μίνι περιμετρική- ""Καρφώθηκε"" σε στύλο",2023-04-06 03:00:00,73.221
1899,"Πάτρα: Κι άλλο τροχαίο στη μίνι περιμετρική- ""Καρφώθηκε"" σε στύλο",2023-04-06 04:00:00,105.85
1900,"Πάτρα: Κι άλλο τροχαίο στη μίνι περιμετρική- ""Καρφώθηκε"" σε στύλο",2023-04-06 05:00:00,75.874
1901,"Πάτρα: Κι άλλο τροχαίο στη μίνι περιμετρική- ""Καρφώθηκε"" σε στύλο",2023-04-06 06:00:00,218.424
1902,"Πάτρα: Κι άλλο τροχαίο στη μίνι περιμετρική- ""Καρφώθηκε"" σε στύλο",2023-04-06 07:00:00,173.483
1903,"Πάτρα: Κι άλλο τροχαίο στη μίνι περιμετρική- ""Καρφώθηκε"" σε στύλο",2023-04-06 08:00:00,34.13
1904,"Πάτρα: Κι άλλο τροχαίο στη μίνι περιμετρική- ""Καρφώθηκε"" σε στύλο",2023-04-06 09:00:00,4.316
1905,"Πάτρα: Κι άλλο τροχαίο στη μίνι περιμετρική- ""Καρφώθηκε"" σε στύλο",2023-04-06 10:00:00,24.314
1906,"Πάτρα: Κι άλλο τροχαίο στη μίνι περιμετρική- ""Καρφώθηκε"" σε στύλο",2023-04-06 11:00:00,12.025
1907,"Πάτρα: Κι άλλο τροχαίο στη μίνι περιμετρική- ""Καρφώθηκε"" σε στύλο",2023-04-06 12:00:00,6.614
1908,"Πάτρα: Κι άλλο τροχαίο στη μίνι περιμετρική- ""Καρφώθηκε"" σε στύλο",2023-04-06 13:00:00,4.156
1909,"Πάτρα: Κι άλλο τροχαίο στη μίνι περιμετρική- ""Καρφώθηκε"" σε στύλο",2023-04-06 14:00:00,1.67
